Subproducto,"Institución",Producto,Moneda,"Valor Vivienda",Aforo,Plazo,"Ingresos Requeridos","Tasa de Interés","Tipo de Tasa",CAT,"CAT Incluye IVA",Pago,"Frecuencia de Pago",Avaluo,"Comisión por Apertura","Gastos Notariales","Desembolso Inicial"
1154,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1400000,85.0,240,32826.37,9.9,Variable,11.7,0,11078.9,Mensual,5500.0,11900.0,70000.0,297400.0
1155,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1500000,85.0,240,35171.11,9.9,Variable,11.7,0,11870.25,Mensual,5500.0,12750.0,75000.0,318250.0
1156,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1600000,85.0,240,37515.85,9.9,Variable,11.7,0,12661.6,Mensual,5500.0,13600.0,80000.0,339100.0
1157,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1700000,85.0,240,39860.59,9.9,Variable,11.7,0,13452.95,Mensual,5500.0,14450.0,85000.0,359950.0
1158,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1800000,85.0,240,42205.33,9.9,Variable,11.7,0,14244.3,Mensual,5500.0,15300.0,90000.0,380800.0
1159,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1900000,85.0,240,44550.07,9.9,Variable,11.7,0,15035.65,Mensual,5500.0,16150.0,95000.0,401650.0
1160,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2000000,85.0,240,46894.81,9.9,Variable,11.7,0,15827.0,Mensual,5500.0,17000.0,100000.0,422500.0
1161,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2500000,85.0,240,58618.52,9.9,Variable,11.7,0,19783.75,Mensual,5500.0,21250.0,125000.0,526750.0
1162,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3000000,85.0,240,70342.22,9.9,Variable,11.7,0,23740.5,Mensual,5500.0,25500.0,150000.0,631000.0
1163,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3500000,85.0,240,82065.93,9.9,Variable,11.7,0,27697.25,Mensual,7500.0,29750.0,175000.0,737250.0
1164,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4000000,85.0,240,93789.63,9.9,Variable,11.7,0,31654.0,Mensual,7500.0,34000.0,200000.0,841500.0
1165,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4500000,85.0,240,105513.33,9.9,Variable,11.7,0,35610.75,Mensual,7500.0,38250.0,225000.0,945750.0
1166,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5000000,85.0,240,117237.04,9.9,Variable,11.7,0,39567.5,Mensual,7500.0,42500.0,250000.0,1050000.0
1167,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5500000,85.0,240,128960.74,9.9,Variable,11.7,0,43524.25,Mensual,10500.0,46750.0,275000.0,1157250.0
1168,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6000000,85.0,240,140684.44,9.9,Variable,11.7,0,47481.0,Mensual,10500.0,51000.0,300000.0,1261500.0
1169,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6500000,85.0,240,152408.15,9.9,Variable,11.7,0,51437.75,Mensual,10500.0,55250.0,325000.0,1365750.0
1170,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7000000,85.0,240,164131.85,9.9,Variable,11.7,0,55394.5,Mensual,10500.0,59500.0,350000.0,1470000.0
1171,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7500000,85.0,240,175855.56,9.9,Variable,11.7,0,59351.25,Mensual,10500.0,63750.0,375000.0,1574250.0
1172,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8000000,65.0,240,144509.63,9.9,Variable,11.8,0,48772.0,Mensual,10500.0,52000.0,400000.0,3262500.0
1173,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8500000,65.0,240,153541.48,9.9,Variable,11.8,0,51820.25,Mensual,15500.0,55250.0,425000.0,3470750.0
1174,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9000000,65.0,240,162573.33,9.9,Variable,11.8,0,54868.5,Mensual,15500.0,58500.0,450000.0,3674000.0
1175,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9500000,65.0,240,171605.19,9.9,Variable,11.8,0,57916.75,Mensual,15500.0,61750.0,475000.0,3877250.0
1176,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,10000000,65.0,240,180637.04,9.9,Variable,11.8,0,60965.0,Mensual,15500.0,65000.0,500000.0,4080500.0
1177,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,800000,75.0,240,16586.67,9.9,Variable,11.8,0,5598.0,Mensual,3500.0,6000.0,40000.0,249500.0
1178,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,900000,75.0,240,18660.0,9.9,Variable,11.8,0,6297.75,Mensual,3500.0,6750.0,45000.0,280250.0
1179,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1000000,75.0,240,20733.33,9.9,Variable,11.7,0,6997.5,Mensual,3500.0,7500.0,50000.0,311000.0
1180,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1100000,75.0,240,22806.67,9.9,Variable,11.8,0,7697.25,Mensual,5500.0,8250.0,55000.0,343750.0
1181,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1200000,75.0,240,24880.0,9.9,Variable,11.8,0,8397.0,Mensual,5500.0,9000.0,60000.0,374500.0
1182,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1300000,75.0,240,26953.33,9.9,Variable,11.8,0,9096.75,Mensual,5500.0,9750.0,65000.0,405250.0
1183,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1400000,75.0,240,29026.67,9.9,Variable,11.8,0,9796.5,Mensual,5500.0,10500.0,70000.0,436000.0
1184,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1500000,75.0,240,31100.0,9.9,Variable,11.7,0,10496.25,Mensual,5500.0,11250.0,75000.0,466750.0
1185,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1600000,75.0,240,33173.33,9.9,Variable,11.7,0,11196.0,Mensual,5500.0,12000.0,80000.0,497500.0
1186,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1700000,75.0,240,35246.67,9.9,Variable,11.7,0,11895.75,Mensual,5500.0,12750.0,85000.0,528250.0
1187,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1800000,75.0,240,37320.0,9.9,Variable,11.7,0,12595.5,Mensual,5500.0,13500.0,90000.0,559000.0
1188,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1900000,75.0,240,39393.33,9.9,Variable,11.7,0,13295.25,Mensual,5500.0,14250.0,95000.0,589750.0
1189,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2000000,75.0,240,41466.67,9.9,Variable,11.7,0,13995.0,Mensual,5500.0,15000.0,100000.0,620500.0
1190,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2500000,75.0,240,51833.33,9.9,Variable,11.7,0,17493.75,Mensual,5500.0,18750.0,125000.0,774250.0
1191,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3000000,75.0,240,62200.0,9.9,Variable,11.7,0,20992.5,Mensual,5500.0,22500.0,150000.0,928000.0
1192,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3500000,75.0,240,72566.67,9.9,Variable,11.7,0,24491.25,Mensual,7500.0,26250.0,175000.0,1083750.0
1193,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4000000,75.0,240,82933.33,9.9,Variable,11.7,0,27990.0,Mensual,7500.0,30000.0,200000.0,1237500.0
1194,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4500000,75.0,240,93300.0,9.9,Variable,11.7,0,31488.75,Mensual,7500.0,33750.0,225000.0,1391250.0
1195,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5000000,75.0,240,103666.67,9.9,Variable,11.7,0,34987.5,Mensual,7500.0,37500.0,250000.0,1545000.0
1196,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5500000,75.0,240,114033.33,9.9,Variable,11.7,0,38486.25,Mensual,10500.0,41250.0,275000.0,1701750.0
1197,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6000000,75.0,240,124400.0,9.9,Variable,11.7,0,41985.0,Mensual,10500.0,45000.0,300000.0,1855500.0
1198,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6500000,75.0,240,134766.67,9.9,Variable,11.7,0,45483.75,Mensual,10500.0,48750.0,325000.0,2009250.0
1199,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7000000,75.0,240,145133.33,9.9,Variable,11.7,0,48982.5,Mensual,10500.0,52500.0,350000.0,2163000.0
1200,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7500000,75.0,240,155500.0,9.9,Variable,11.7,0,52481.25,Mensual,10500.0,56250.0,375000.0,2316750.0
1201,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8000000,65.0,240,144509.63,9.9,Variable,11.8,0,48772.0,Mensual,10500.0,52000.0,400000.0,3262500.0
1202,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8500000,65.0,240,153541.48,9.9,Variable,11.8,0,51820.25,Mensual,15500.0,55250.0,425000.0,3470750.0
1203,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9000000,65.0,240,162573.33,9.9,Variable,11.8,0,54868.5,Mensual,15500.0,58500.0,450000.0,3674000.0
1204,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9500000,65.0,240,171605.19,9.9,Variable,11.8,0,57916.75,Mensual,15500.0,61750.0,475000.0,3877250.0
1205,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,10000000,65.0,240,180637.04,9.9,Variable,11.8,0,60965.0,Mensual,15500.0,65000.0,500000.0,4080500.0
1206,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,800000,65.0,240,15000.0,9.9,Variable,11.9,0,4877.2,Mensual,3500.0,5200.0,40000.0,328700.0
1207,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,900000,65.0,240,16257.33,9.9,Variable,11.8,0,5486.85,Mensual,3500.0,5850.0,45000.0,369350.0
1208,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1000000,65.0,240,18063.7,9.9,Variable,11.8,0,6096.5,Mensual,3500.0,6500.0,50000.0,410000.0
1209,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1100000,65.0,240,19870.07,9.9,Variable,11.9,0,6706.15,Mensual,5500.0,7150.0,55000.0,452650.0
1210,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1200000,65.0,240,21676.44,9.9,Variable,11.9,0,7315.8,Mensual,5500.0,7800.0,60000.0,493300.0
1211,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1300000,65.0,240,23482.81,9.9,Variable,11.8,0,7925.45,Mensual,5500.0,8450.0,65000.0,533950.0
1212,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1400000,65.0,240,25289.19,9.9,Variable,11.8,0,8535.1,Mensual,5500.0,9100.0,70000.0,574600.0
1213,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1500000,65.0,240,27095.56,9.9,Variable,11.8,0,9144.75,Mensual,5500.0,9750.0,75000.0,615250.0
1214,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1600000,65.0,240,28901.93,9.9,Variable,11.8,0,9754.4,Mensual,5500.0,10400.0,80000.0,655900.0
1215,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1700000,65.0,240,30708.3,9.9,Variable,11.8,0,10364.05,Mensual,5500.0,11050.0,85000.0,696550.0
1216,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1800000,65.0,240,32514.67,9.9,Variable,11.8,0,10973.7,Mensual,5500.0,11700.0,90000.0,737200.0
1217,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,1900000,65.0,240,34321.04,9.9,Variable,11.8,0,11583.35,Mensual,5500.0,12350.0,95000.0,777850.0
1218,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2000000,65.0,240,36127.41,9.9,Variable,11.8,0,12193.0,Mensual,5500.0,13000.0,100000.0,818500.0
1219,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,2500000,65.0,240,45159.26,9.9,Variable,11.8,0,15241.25,Mensual,5500.0,16250.0,125000.0,1021750.0
1220,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3000000,65.0,240,54191.11,9.9,Variable,11.8,0,18289.5,Mensual,5500.0,19500.0,150000.0,1225000.0
1221,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,3500000,65.0,240,63222.96,9.9,Variable,11.8,0,21337.75,Mensual,7500.0,22750.0,175000.0,1430250.0
1222,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4000000,65.0,240,72254.81,9.9,Variable,11.8,0,24386.0,Mensual,7500.0,26000.0,200000.0,1633500.0
1223,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,4500000,65.0,240,81286.67,9.9,Variable,11.8,0,27434.25,Mensual,7500.0,29250.0,225000.0,1836750.0
1224,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5000000,65.0,240,90318.52,9.9,Variable,11.8,0,30482.5,Mensual,7500.0,32500.0,250000.0,2040000.0
1225,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,5500000,65.0,240,99350.37,9.9,Variable,11.8,0,33530.75,Mensual,10500.0,35750.0,275000.0,2246250.0
1226,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6000000,65.0,240,108382.22,9.9,Variable,11.8,0,36579.0,Mensual,10500.0,39000.0,300000.0,2449500.0
1227,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,6500000,65.0,240,117414.07,9.9,Variable,11.8,0,39627.25,Mensual,10500.0,42250.0,325000.0,2652750.0
1228,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7000000,65.0,240,126445.93,9.9,Variable,11.8,0,42675.5,Mensual,10500.0,45500.0,350000.0,2856000.0
1229,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,7500000,65.0,240,135477.78,9.9,Variable,11.8,0,45723.75,Mensual,10500.0,48750.0,375000.0,3059250.0
1230,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8000000,65.0,240,144509.63,9.9,Variable,11.8,0,48772.0,Mensual,10500.0,52000.0,400000.0,3262500.0
1231,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,8500000,65.0,240,153541.48,9.9,Variable,11.8,0,51820.25,Mensual,15500.0,55250.0,425000.0,3470750.0
1232,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9000000,65.0,240,162573.33,9.9,Variable,11.8,0,54868.5,Mensual,15500.0,58500.0,450000.0,3674000.0
1233,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,9500000,65.0,240,171605.19,9.9,Variable,11.8,0,57916.75,Mensual,15500.0,61750.0,475000.0,3877250.0
1234,"Banco Nacional de México","HIPOTECA PERFILES A TU MEDIDA",Pesos,10000000,65.0,240,180637.04,9.9,Variable,11.8,0,60965.0,Mensual,15500.0,65000.0,500000.0,4080500.0
1235,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,800000,85.0,120,26869.71,9.65,Fija,4.2,0,9404.4,Mensual,3500.0,6800.0,40000.0,170300.0
1236,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,900000,85.0,120,30228.43,9.65,Fija,4.2,0,10579.95,Mensual,3500.0,7650.0,45000.0,191150.0
1237,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1000000,85.0,120,33587.14,9.65,Fija,4.2,0,11755.5,Mensual,3500.0,8500.0,50000.0,212000.0
1238,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1100000,85.0,120,36945.86,9.65,Fija,4.2,0,12931.05,Mensual,5500.0,9350.0,55000.0,234850.0
1239,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1200000,85.0,120,40304.57,9.65,Fija,4.2,0,14106.6,Mensual,5500.0,10200.0,60000.0,255700.0
1240,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1300000,85.0,120,43663.29,9.65,Fija,4.2,0,15282.15,Mensual,5500.0,11050.0,65000.0,276550.0
1241,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1400000,85.0,120,47022.0,9.65,Fija,4.2,0,16457.7,Mensual,5500.0,11900.0,70000.0,297400.0
1242,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1500000,85.0,120,50380.71,9.65,Fija,4.2,0,17633.25,Mensual,5500.0,12750.0,75000.0,318250.0
1243,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1600000,85.0,120,53739.43,9.65,Fija,4.2,0,18808.8,Mensual,5500.0,13600.0,80000.0,339100.0
1244,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1700000,85.0,120,57098.14,9.65,Fija,4.2,0,19984.35,Mensual,5500.0,14450.0,85000.0,359950.0
1245,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1800000,85.0,120,60456.86,9.65,Fija,4.1,0,21159.9,Mensual,5500.0,15300.0,90000.0,380800.0
1246,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1900000,85.0,120,63815.57,9.65,Fija,4.1,0,22335.45,Mensual,5500.0,16150.0,95000.0,401650.0
1247,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,2000000,85.0,120,67174.29,9.65,Fija,4.1,0,23511.0,Mensual,5500.0,17000.0,100000.0,422500.0
1248,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,2500000,85.0,120,83967.86,9.65,Fija,4.1,0,29388.75,Mensual,5500.0,21250.0,125000.0,526750.0
1249,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,3000000,85.0,120,100761.43,9.65,Fija,4.1,0,35266.5,Mensual,5500.0,25500.0,150000.0,631000.0
1250,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,3500000,85.0,120,117555.0,9.65,Fija,4.1,0,41144.25,Mensual,7500.0,29750.0,175000.0,737250.0
1251,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,4000000,85.0,120,134348.57,9.65,Fija,4.1,0,47022.0,Mensual,7500.0,34000.0,200000.0,841500.0
1252,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,4500000,85.0,120,151142.14,9.65,Fija,4.1,0,52899.75,Mensual,7500.0,38250.0,225000.0,945750.0
1253,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,5000000,85.0,120,167935.71,9.65,Fija,4.1,0,58777.5,Mensual,7500.0,42500.0,250000.0,1050000.0
1254,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,5500000,85.0,120,184729.29,9.65,Fija,4.1,0,64655.25,Mensual,10500.0,46750.0,275000.0,1157250.0
1255,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,6000000,85.0,120,201522.86,9.65,Fija,4.1,0,70533.0,Mensual,10500.0,51000.0,300000.0,1261500.0
1256,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,6500000,85.0,120,218316.43,9.65,Fija,4.1,0,76410.75,Mensual,10500.0,55250.0,325000.0,1365750.0
1257,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,7000000,85.0,120,235110.0,9.65,Fija,4.1,0,82288.5,Mensual,10500.0,59500.0,350000.0,1470000.0
1258,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,7500000,85.0,120,251903.57,9.65,Fija,4.1,0,88166.25,Mensual,10500.0,63750.0,375000.0,1574250.0
1259,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,8000000,85.0,120,268697.14,9.65,Fija,4.1,0,94044.0,Mensual,10500.0,68000.0,400000.0,1678500.0
1260,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,8500000,85.0,120,285490.71,9.65,Fija,4.1,0,99921.75,Mensual,15500.0,72250.0,425000.0,1787750.0
1261,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,9000000,85.0,120,302284.29,9.65,Fija,4.1,0,105799.5,Mensual,15500.0,76500.0,450000.0,1892000.0
1262,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,9500000,85.0,120,320675.11,9.65,Fija,4.3,0,112236.29,Mensual,15500.0,80750.0,621153.85,5065480.77
1263,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,10000000,85.0,120,337552.75,9.65,Fija,4.3,0,118143.46,Mensual,15500.0,85000.0,653846.15,5331269.23
1264,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,800000,85.0,180,22032.0,9.65,Fija,9.8,0,7711.2,Mensual,3500.0,6800.0,40000.0,170300.0
1265,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,900000,85.0,180,24786.0,9.65,Fija,9.8,0,8675.1,Mensual,3500.0,7650.0,45000.0,191150.0
1266,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1000000,85.0,180,27540.0,9.65,Fija,9.8,0,9639.0,Mensual,3500.0,8500.0,50000.0,212000.0
1267,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1100000,85.0,180,30294.0,9.65,Fija,9.8,0,10602.9,Mensual,5500.0,9350.0,55000.0,234850.0
1268,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1200000,85.0,180,33048.0,9.65,Fija,9.8,0,11566.8,Mensual,5500.0,10200.0,60000.0,255700.0
1269,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1300000,85.0,180,35802.0,9.65,Fija,9.8,0,12530.7,Mensual,5500.0,11050.0,65000.0,276550.0
1270,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1400000,85.0,180,38556.0,9.65,Fija,9.8,0,13494.6,Mensual,5500.0,11900.0,70000.0,297400.0
1271,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1500000,85.0,180,41310.0,9.65,Fija,9.8,0,14458.5,Mensual,5500.0,12750.0,75000.0,318250.0
1272,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1600000,85.0,180,44064.0,9.65,Fija,9.8,0,15422.4,Mensual,5500.0,13600.0,80000.0,339100.0
1273,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1700000,85.0,180,46818.0,9.65,Fija,9.8,0,16386.3,Mensual,5500.0,14450.0,85000.0,359950.0
1274,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1800000,85.0,180,49572.0,9.65,Fija,9.8,0,17350.2,Mensual,5500.0,15300.0,90000.0,380800.0
1275,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,1900000,85.0,180,52326.0,9.65,Fija,9.8,0,18314.1,Mensual,5500.0,16150.0,95000.0,401650.0
1276,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,2000000,85.0,180,55080.0,9.65,Fija,9.8,0,19278.0,Mensual,5500.0,17000.0,100000.0,422500.0
1277,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,2500000,85.0,180,68850.0,9.65,Fija,9.8,0,24097.5,Mensual,5500.0,21250.0,125000.0,526750.0
1278,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,3000000,85.0,180,82620.0,9.65,Fija,9.8,0,28917.0,Mensual,5500.0,25500.0,150000.0,631000.0
1279,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,3500000,85.0,180,96390.0,9.65,Fija,9.8,0,33736.5,Mensual,7500.0,29750.0,175000.0,737250.0
1280,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,4000000,85.0,180,110160.0,9.65,Fija,9.8,0,38556.0,Mensual,7500.0,34000.0,200000.0,841500.0
1281,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,4500000,85.0,180,123930.0,9.65,Fija,9.8,0,43375.5,Mensual,7500.0,38250.0,225000.0,945750.0
1282,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,5000000,85.0,180,137700.0,9.65,Fija,9.8,0,48195.0,Mensual,7500.0,42500.0,250000.0,1050000.0
1283,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,5500000,85.0,180,151470.0,9.65,Fija,9.8,0,53014.5,Mensual,10500.0,46750.0,275000.0,1157250.0
1284,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,6000000,85.0,180,165240.0,9.65,Fija,9.8,0,57834.0,Mensual,10500.0,51000.0,300000.0,1261500.0
1285,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,6500000,85.0,180,179010.0,9.65,Fija,9.8,0,62653.5,Mensual,10500.0,55250.0,325000.0,1365750.0
1286,"Banco Nacional de México","HIPOTECA PERFILES CAMBIA TU HIPOTECA",Pesos,7000000,85.0,180,192780.0,9.65,Fija,9.8,0,67473.0,Mensual,10500.0,59500.0,350000.0,1470000.0
